income_band,category_l1,drcr_ind,cnt_cust,avg_amt,avg_prop,min_prop,max_prop,var_prop,median,interquartile
5,INTEREST,D,141816,21.33668979522762,1.083067782884931e-05,0.0,0.1654207557439804,3.949333677338783e-07,0.0,0.0
5,KIDS,C,142256,104.892905824271,0.0001697233569804939,0.0,0.9999454021453857,0.0001384109247032579,0.0,0.0
5,LOAN INCOME,C,142256,32913.44550337484,0.03170217337500038,0.0,0.8817711472511292,0.007670242868252602,0.0,0.0
5,OTHER INCOME,C,142256,60803.22762244403,0.08381767710274117,0.0,1.0,0.03971473750283078,0.0,0.0
5,PETROL,D,141816,151.0594273622773,0.0002295688486715475,0.0,0.2122704684734344,3.409708239942137e-06,0.0,0.0
5,PREMAT,C,142256,8202.428350849024,0.006202573999218673,0.0,0.8503386974334717,0.001161065620364494,0.0,0.0
5,REDEMPTION,C,142256,33348.67799929721,0.02928347628241539,0.0,1.0,0.007176761990611171,0.0,0.0
5,REVERSAL,D,141816,1.788073142116623,1.571107119661751e-06,0.0,0.009425048716366291,4.472722008591147e-09,0.0,0.0
5,TAX,C,142256,195.8740661799231,0.0002547215227487893,0.0,0.3014179766178131,6.893855681039273e-06,0.0,0.0
5,UNKNOWN,D,141816,260522.1781026539,0.3180278154830268,0.0,1.0,0.05629282714478625,0.2965547442436218,285551.0
6,CLOSING,D,100601,30.26807395864332,3.144289566773782e-05,0.0,0.3770599067211151,3.157171979905411e-06,0.0,0.0
6,CONSUMPTION,D,100601,308292.8650837243,0.3865479933973475,0.0,1.0,0.06200391485191319,0.3371469080448151,258702.890625
6,INTEREST,C,100973,86.5784323296058,5.692541856670543e-05,0.0,0.0431634895503521,3.440643434714176e-07,0.0,0.0
6,INVESTMENT,D,100601,13749.85715648007,0.01174791073069336,0.0,1.0,0.00253187250451558,0.0,0.0
6,KIDS,D,100601,46.81630977159622,5.996500518864014e-05,0.0,0.08784684538841248,5.42555219215409e-07,0.0,0.0
6,REVERSAL,C,100973,10441.63957043884,0.007525332766877829,0.0,0.8549873828887939,0.0009563527980540276,0.0005089652840979397,3569.610107421875
6,SALARY,C,100973,474861.7009047883,0.5718010683631737,0.0,1.061586141586304,0.115830273074047,0.6441649794578552,387249.0
6,SAVINGS,D,100601,45810.80316280764,0.03356495038596416,0.0,1.0,0.01032798547296464,0.0,0.0
6,SWEEP,C,100973,788.6198035218755,0.0004590827045797214,0.0,0.5854862332344055,7.310135632558016e-05,0.0,0.0
7,,D,72777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,BOUNCE,D,72777,1655.820156350897,0.0009266076196657014,0.0,0.6491662263870239,0.0001412685563599784,0.0,0.0
7,CHARITY,D,72777,53.26699712821358,5.238550832953076e-05,0.0,0.1765240728855133,8.062427825046041e-07,0.0,0.0
7,CLOSING,C,72990,269.1051509361903,0.0002278461496889063,0.0,0.4879383444786072,2.046416900451766e-05,0.0,0.0
7,HOLD FUND,D,72777,130.1266423469178,0.0001233935586982307,0.0,0.2310966551303864,6.844229879636065e-06,0.0,0.0
7,INSURANCE,D,72777,10318.96452314332,0.01026789063176379,0.0,1.0,0.0006187623049347973,0.0,0.0
7,PERSONAL,D,72777,12416.29514356832,0.009886896633949172,0.0,0.9978333115577698,0.00138003950290281,0.0,0.0
7,REMITTANCE,D,72777,7.872195628426564,1.013025650962265e-05,0.0,0.2643031775951385,1.491206620518035e-06,0.0,0.0
7,SWEEP,D,72777,661.8686315632749,0.0003274808728336725,0.0,0.4418826997280121,6.04444353471431e-05,0.0,0.0
7,TRAVEL,D,72777,7026.724845733826,0.007531756281598296,0.0,1.0,0.0003654570671057035,0.0004630725015886128,7452.0
7,UNKNOWABLE,D,72777,13760.32508403147,0.0122579362887784,0.0,1.0,0.00236736842843188,0.0,0.0
8,BILL PAYMENT,D,53565,137281.5542129942,0.1057003101918294,0.0,1.0,0.01453335022751878,0.06464838981628418,195904.09375
8,BOUNCE,C,53752,1142.678263134395,0.0008160418725016316,0.0,0.7394270896911621,9.658010293745333e-05,0.0,0.0
8,CHARGES,D,53565,837.9967654423701,0.0008454586630099204,0.0,1.0,0.0001720589436327673,0.0002790874277707189,851.2099609375
8,EMI,D,53565,100893.8331217438,0.07725105672506648,0.0,1.0,0.01347428668364879,0.01109805423766375,163356.0
8,FOREX,C,53752,4754.9876528213,0.00176596209827462,0.0,0.795848548412323,0.0004431338386801589,0.0,0.0
8,REMITTANCE,C,53752,1530.108980271873,0.0008906182395280681,0.0,0.7477811574935913,0.0002494845483692415,0.0,0.0
8,SA INTEREST,C,53752,2992.951951222096,0.002297450031817411,0.0,0.1690947115421295,1.511652407291387e-05,0.001204202068038285,2128.0
8,TAX,D,53565,1134.43118898701,0.0008953667049185507,0.0,0.995888352394104,8.235479062930365e-05,0.0,0.0
8,UNKNOWN,C,53752,385831.9281627879,0.2603814836270658,0.0,1.0,0.08190125828070588,0.1511057913303375,530804.0
9,CASH DEPOSIT,C,39420,31036.35935924304,0.01753859561596501,0.0,0.7029416561126709,0.00180793062797451,0.0,0.0
9,FOREX,D,39286,949.5784916165999,0.0003533182606779541,0.0,0.6059598922729492,6.41341308307808e-05,0.0,0.0
9,HEALTH,D,39286,324.9624734073673,0.0002544877749146251,0.0,0.1449858248233795,5.832215521030982e-06,0.0,0.0
9,INTEREST,D,39286,17.72264928982335,9.756754030797363e-06,0.0,0.017085837200284,6.658416499278103e-08,0.0,0.0
9,KIDS,C,39420,363.2973959695863,0.0002869756868107217,0.0,0.9993585348129272,0.0002295449405364775,0.0,0.0
9,LOAN INCOME,C,39420,36422.18383948241,0.01972888107189585,0.0,0.8430741429328918,0.00375236190069231,0.0,0.0
9,OTHER INCOME,C,39420,127496.6310522421,0.09564754915369648,0.0,1.0,0.04199534543484732,0.002691449597477913,100000.0
9,PETROL,D,39286,388.1107256749081,0.0002962315516118707,0.0,0.05833641812205315,2.765600381128945e-06,0.0,0.0
9,PREMAT,C,39420,21693.73573962968,0.009626282075113041,0.0,0.8283038139343262,0.001768970929307571,0.0,0.0
9,REDEMPTION,C,39420,77918.35862540331,0.03821194968115289,0.0,0.9802408814430237,0.008439949074446895,0.0,0.0
9,REVERSAL,D,39286,5.713754273699578,2.846686870603357e-06,0.0,0.004617845639586449,4.721333442725335e-09,0.0,0.0
9,TAX,C,39420,490.3292031437658,0.0003489123439665067,0.0,0.2466382533311844,9.861031807461944e-06,0.0,0.0
9,UNKNOWN,D,39286,618224.9501492261,0.4222215289353266,0.0,1.0,0.05238187610698955,0.4150218963623047,513883.0
10,CLOSING,D,28805,28.08751878125906,1.766052463296175e-05,0.0,0.06381887197494507,4.254996651622465e-07,0.0,0.0
10,CONSUMPTION,D,28805,374832.3668427358,0.2701886156016894,0.0,1.0,0.03927337839289832,0.2269042730331421,324098.4375
10,INTEREST,C,28892,211.4471240952027,9.354282082226643e-05,0.0,0.0244628693908453,4.920868545792976e-07,0.0,0.0
10,INVESTMENT,D,28805,27602.04898203232,0.01513166123769376,0.0,0.9855603575706482,0.003184616935482281,0.0,0.0
10,KIDS,D,28805,52.3041454433712,3.50890424343908e-05,0.0,0.09013985097408295,7.367978795668905e-07,0.0,0.0
10,REVERSAL,C,28892,15016.2446788608,0.007087432365422915,0.0,0.8427202105522156,0.0008632493698399013,0.000484229763969779,5666.830078125
10,SALARY,C,28892,751508.7536767913,0.5224226936816248,0.0,1.0,0.1202954623824683,0.5800427198410034,845611.6875
10,SAVINGS,D,28805,85883.90867047991,0.03937585877980817,0.0,1.0,0.01203543984615435,0.0,0.0
10,SWEEP,C,28892,2194.604425100958,0.0008511863862579042,0.0,0.5461673140525818,0.0001433843136739879,0.0,0.0
11,,D,21407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,BOUNCE,D,21407,2421.887365801206,0.0008714145478083397,0.0,0.5369142293930054,0.0001163323634156553,0.0,0.0
11,CHARITY,D,21407,80.20283084972205,4.648626071500612e-05,0.0,0.03267654031515121,3.205094613536908e-07,0.0,0.0
11,CLOSING,C,21465,393.4342937595155,0.0002067262072194603,0.0,0.1757919490337372,1.345333539692378e-05,0.0,0.0
11,HOLD FUND,D,21407,141.8244526606002,7.04221241117396e-05,0.0,0.08405513316392899,2.460021216428401e-06,0.0,0.0
11,INSURANCE,D,21407,15196.24701800337,0.009808852627937166,0.0,0.9764779210090637,0.0005244061421608541,0.0,0.0
11,PERSONAL,D,21407,18613.75697017027,0.009669423982380869,0.0,0.8691331148147583,0.001375830405506336,0.0,0.0
11,REMITTANCE,D,21407,14.31485028261783,1.283728023760845e-05,0.0,0.1578935086727142,1.559131976399745e-06,0.0,0.0
11,SWEEP,D,21407,1754.8947912814,0.0006312879187900531,0.0,0.479422390460968,0.0001249388096082493,0.0,0.0
11,TRAVEL,D,21407,8741.239902903388,0.005970877112530134,0.0,0.7999438643455505,0.0002939571873454934,0.0003616285393945873,8935.490234375
11,UNKNOWABLE,D,21407,27995.90577520999,0.01632997724001502,0.0,0.7292465567588806,0.002843523557600904,0.0,0.0
12,BILL PAYMENT,D,15807,192816.6671782972,0.1041901943577872,0.0,1.0,0.01405039627979795,0.06580061465501785,277373.84375
12,BOUNCE,C,15857,1304.026865106893,0.0006458390622447747,0.0,0.3029395937919617,5.780418310922704e-05,0.0,0.0
12,CHARGES,D,15807,969.4475335038235,0.0008231699668669051,0.0,1.0,0.0002646221443251466,0.000244324968662113,1014.580017089844
12,EMI,D,15807,155849.9063413927,0.0825442795056234,0.0,0.9991022944450378,0.01290328513341467,0.02732717245817184,258233.0
12,FOREX,C,15857,5073.556763244395,0.001597258647802587,0.0,0.6083451509475708,0.0003316626771305184,0.0,0.0
12,REMITTANCE,C,15857,3587.108316328048,0.001774638335672602,0.0,0.7143349051475525,0.0005117193380304432,0.0,0.0
12,SA INTEREST,C,15857,3992.273308646253,0.002084500120013532,0.0,0.0984322726726532,1.247077443518107e-05,0.001146946218796074,2659.0
12,TAX,D,15807,6080.441298786927,0.004275356667547575,0.0,0.7555282711982727,0.001523249419451778,0.0,0.0
12,UNKNOWN,C,15857,621027.4291398478,0.2934455841084033,-0.007255238946527243,1.0,0.09131854224481525,0.1816628724336624,888524.0
13,CASH DEPOSIT,C,11861,30553.25408063322,0.01257360564878493,0.0,0.6247214078903198,0.001158122701936345,0.0,0.0
13,FOREX,D,11825,1186.862455053511,0.0005488209670467583,0.0,0.5067549347877502,0.000104579646244823,0.0,0.0
13,HEALTH,D,11825,423.934153012685,0.0002607990848014341,0.0,0.3271583616733551,1.608515812663916e-05,0.0,0.0
13,INTEREST,D,11825,36.89970401691332,1.554311598411303e-05,0.0,0.02410170249640942,1.245702068661915e-07,0.0,0.0
13,KIDS,C,11861,517.9201585026558,0.0002529897611883788,0.0,0.9328108429908752,0.0001575158663248948,0.0,0.0
13,LOAN INCOME,C,11861,35469.50453695025,0.01392510433228225,0.0,0.8273583650588989,0.002433642823321108,0.0,0.0
13,OTHER INCOME,C,11861,222869.7173376529,0.1216822150100087,0.0,1.0,0.0534160841791163,0.004399796947836876,223993.421875
13,PETROL,D,11825,536.8905783703665,0.0002947763684739178,0.0,0.05102486535906792,2.636213120847876e-06,0.0,0.0
13,PREMAT,C,11861,32757.64182629548,0.01025340119339107,0.0,0.7395562529563904,0.001843483819224232,0.0,0.0
13,REDEMPTION,C,11861,109262.737086514,0.03983132793478783,0.0,0.9995000958442688,0.009386504332363679,0.0,0.0
13,REVERSAL,D,11825,8.265994941468723,3.087220145656171e-06,0.0,0.003021432319656014,4.175150928721777e-09,0.0,0.0
13,TAX,C,11861,511.2972945594514,0.000259606224488767,0.0,0.1055391281843185,7.286752480128806e-06,0.0,0.0
13,UNKNOWN,D,11825,952383.1170460004,0.4788833756379439,0.0,1.0,0.05399080021380662,0.4758093953132629,733113.0
14,CLOSING,D,8958,41.86845130536253,2.543430318789696e-05,0.0,0.04434099420905113,6.439044970495184e-07,0.0,0.0
14,CONSUMPTION,D,8958,413062.7469556376,0.2142380382711922,0.0,1.0,0.03015055152900938,0.1748740673065186,382050.59375
14,INTEREST,C,8989,363.4632253043179,0.000114868176987276,0.0,0.02764491736888885,7.539850322946149e-07,0.0,0.0
14,INVESTMENT,D,8958,47487.73621148546,0.01891870398283825,0.0,1.0,0.004433924848027827,0.0,0.0
14,KIDS,D,8958,94.4237563232674,4.984440476619463e-05,0.0,0.2996741533279419,1.008711524072524e-05,0.0,0.0
14,REVERSAL,C,8989,22910.7664662562,0.007846723582690125,0.0,0.6569713950157166,0.00107695288768452,0.000386648956919089,6828.0498046875
14,SALARY,C,8989,944853.8379241888,0.4703331290300807,0.0,1.0,0.1279973281536756,0.4995155036449432,1436991.0
14,SAVINGS,D,8958,132224.5596184702,0.04500807598664647,0.0,1.0,0.01547678378172374,0.0,0.0
14,SWEEP,C,8989,4230.100266565373,0.001314397681694559,0.0,0.4502162039279938,0.0002407937482926653,0.0,0.0
15,,D,6696,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,BOUNCE,D,6696,2982.069743130227,0.0009181181495872526,0.0,0.3245893716812134,9.134123622576778e-05,0.0,0.0
15,CHARITY,D,6696,67.42383512544802,3.069461397382203e-05,0.0,0.01902494393289089,1.380498500098311e-07,0.0,0.0
15,CLOSING,C,6721,307.3036048956312,0.0001209053525943356,0.0,0.08151387423276901,4.141814232086096e-06,0.0,0.0
15,HOLD FUND,D,6696,154.8550762144611,4.723801975200518e-05,0.0,0.06408558785915375,1.58896767916798e-06,0.0,0.0
15,INSURANCE,D,6696,18248.32805104637,0.008798821503617915,0.0,0.6631144881248474,0.0004773628171048579,0.0,0.0
15,PERSONAL,D,6696,23475.65704188239,0.00965916492582335,0.0,0.7945269346237183,0.001387970649094868,0.0,0.0
15,REMITTANCE,D,6696,63.85170250896057,3.077999634163069e-05,0.0,0.07637950032949448,1.873534725907486e-06,0.0,0.0
15,SWEEP,D,6696,2066.371593396917,0.0005076542542887882,0.0,0.3669724762439728,9.202505898410257e-05,0.0,0.0
15,TRAVEL,D,6696,9154.018155910351,0.004687592696360638,0.0,0.8475891947746277,0.0002359513041895242,7.86657037679106e-05,8924.1103515625
15,UNKNOWABLE,D,6696,38969.01358824049,0.01721347875390693,0.0,0.7719582319259644,0.002826606970132665,0.0,0.0
16,BILL PAYMENT,D,5108,229955.2681304438,0.09658962894744574,0.0,1.0,0.01385358940955111,0.05688834190368652,341892.375
16,BOUNCE,C,5135,1161.815774099318,0.0004389981728851044,0.0,0.1763580590486526,1.814342493344895e-05,0.0,0.0
16,CHARGES,D,5108,1133.552474525451,0.0005066563337474617,0.0,0.07744511961936951,3.045253709723397e-06,0.000223880197154358,1109.549926757812
16,EMI,D,5108,187883.2414136959,0.07717081536982008,0.0,0.9580262303352356,0.01123598667986793,0.02886341884732246,298596.0
16,FOREX,C,5135,8312.835228207106,0.002146215455304946,0.0,0.546075701713562,0.0004993240908394976,0.0,0.0
16,REMITTANCE,C,5135,5737.852858275773,0.002360110127574179,0.0,0.6419097781181335,0.0006499989027497875,0.0,0.0
16,SA INTEREST,C,5135,5099.025859080224,0.002178125224775957,0.0,0.369955837726593,4.054739203142658e-05,0.00111989420838654,3616.0
16,TAX,D,5108,15050.82418561508,0.008703928568106607,0.0,0.7700939774513245,0.003607086092832269,0.0,0.0
16,UNKNOWN,C,5135,855603.5547591515,0.3171062646306462,0.0,1.0,0.0937570220478216,0.2207740098237991,1235481.25
17,CASH DEPOSIT,C,3955,36235.92820232792,0.01174615069477089,0.0,0.3671360015869141,0.001031087481781344,0.0,0.0
17,FOREX,D,3933,3896.085296726882,0.001006276630986448,0.0,0.7075009942054749,0.0003632322295672495,0.0,0.0
17,HEALTH,D,3933,351.1435520105194,0.0002654674902620989,0.0,0.4839709103107452,6.065939380889506e-05,0.0,0.0
17,INTEREST,D,3933,52.32926519196542,1.722492323521311e-05,0.0,0.01671764813363552,1.509562843985101e-07,0.0,0.0
17,KIDS,C,3955,20.73285200695322,4.739221538665473e-06,0.0,0.01874362118542194,8.880771301374557e-08,0.0,0.0
17,LOAN INCOME,C,3955,42224.50388287762,0.01247387714254535,0.0,0.4339583516120911,0.00207072523438585,0.0,0.0
17,OTHER INCOME,C,3955,321013.0711311831,0.1395726564401454,0.0,1.0,0.05985089525637708,0.00669542420655489,417158.0
17,PETROL,D,3933,558.4754842161193,0.0002450531764114856,0.0,0.03128667175769806,1.882435044717964e-06,0.0,0.0
17,PREMAT,C,3955,43960.86568686887,0.01149948186797558,0.0,0.5602505803108215,0.002085601388186252,0.0,0.0
17,REDEMPTION,C,3955,131584.8682779965,0.03944386055340247,0.0,0.8971418738365173,0.00952224132819237,0.0,0.0
17,REVERSAL,D,3933,10.6243809644363,4.100664638430036e-06,0.0,0.003126536030322313,6.164223114214553e-09,0.0,0.0
17,TAX,C,3955,576.8936172220107,0.0002419616779753722,0.0,0.07444734871387482,5.269834434427311e-06,0.0,0.0
17,UNKNOWN,D,3933,1302835.169988149,0.5186180528958491,0.0,1.0,0.05651712118101962,0.5152361989021301,948318.6875
18,CLOSING,D,3102,95.58003146761247,2.911205551820221e-05,0.0,0.02520687319338322,3.306190745658648e-07,0.0,0.0
18,CONSUMPTION,D,3102,439726.9302142358,0.1855990368807946,0.0,1.0,0.02837235245750309,0.1446195542812347,453565.375
18,INTEREST,C,3115,357.0316439128037,9.118303620354481e-05,0.0,0.01191965956240892,2.939668395024671e-07,0.0,0.0
18,INVESTMENT,D,3102,62087.61637760054,0.02034618233505904,0.0,0.6903278231620789,0.004247452639108092,0.0,0.0
18,KIDS,D,3102,84.02745971950233,4.746738405763287e-05,0.0,0.1225572600960732,4.848559145543556e-06,0.0,0.0
18,REVERSAL,C,3115,25737.77999832104,0.007580061567681839,0.0,0.4184935688972473,0.0008549724433968937,0.0002842814137693495,7866.7001953125
18,SALARY,C,3115,1047958.280599134,0.4219653962611806,0.0,1.0,0.1348290676020523,0.4000506103038788,1958298.0
18,SAVINGS,D,3102,195702.8194459661,0.05346302934989267,0.0,1.0,0.01947833340639699,0.0,0.0
18,SWEEP,C,3115,6632.629001345756,0.001464060795701355,0.0,0.4453363716602325,0.0002494810700626307,0.0,0.0
19,,D,2346,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,BOUNCE,D,2346,3838.638670366032,0.0009088813211454728,0.0,0.3068611323833466,0.0001101225689974459,0.0,0.0
19,CHARITY,D,2346,66.84995737425405,2.209515906571635e-05,0.0,0.005437335930764675,5.811481394180185e-08,0.0,0.0
19,CLOSING,C,2358,984.1981507388202,0.0002447064274025349,0.0,0.1253615021705627,1.509782573834247e-05,0.0,0.0
19,HOLD FUND,D,2346,38.74377243679401,1.717961897167638e-05,0.0,0.01492397300899029,1.751834447284087e-07,0.0,0.0
19,INSURANCE,D,2346,19095.40244420044,0.007653922601923288,0.0,0.190703958272934,0.0002980366184677488,0.0,0.0
19,PERSONAL,D,2346,32394.77176021127,0.01225909209459808,0.0,1.0,0.002684102577968982,0.0,0.0
19,REMITTANCE,D,2346,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,SWEEP,D,2346,6724.785479358319,0.001202043230970558,0.0,0.4847034811973572,0.0002582025242112963,0.0,0.0
19,TRAVEL,D,2346,9089.851550532729,0.003734491126296469,0.0,0.1211782321333885,9.681647257389799e-05,0.0,0.0
19,UNKNOWABLE,D,2346,48094.2455474064,0.01676786403218002,0.0,0.8336648941040039,0.002757725620408565,0.0,0.0
20,BILL PAYMENT,D,1930,256552.110309183,0.09209837916629028,0.0,1.0,0.01529784171663035,0.04830989241600037,388341.59375
20,BOUNCE,C,1948,1066.504106776181,0.0004252925793304695,0.0,0.1260964572429657,1.775659205156305e-05,0.0,0.0
20,CHARGES,D,1930,1346.367600847448,0.001019017144217777,0.0,1.0,0.0005190090835641385,0.00020776447490789,1249.989990234375
20,EMI,D,1930,217079.3420082595,0.0744780443096381,0.0,0.7177214026451111,0.01098901452558416,0.02309276536107063,350700.0
20,FOREX,C,1948,8892.432504857161,0.0022404020145118,0.0,0.4910787045955658,0.0004038040364194119,0.0,0.0
20,REMITTANCE,C,1948,6969.13996476755,0.002096856209615368,0.0,0.5367953181266785,0.0004421288592635388,0.0,0.0
20,SA INTEREST,C,1948,6404.791718876582,0.002199883294733515,0.0,0.04025586694478989,1.267554092032275e-05,0.001116744009777904,4317.0
20,TAX,D,1930,7269.710233389882,0.002517194988158866,0.0,0.3970682919025421,0.0003510882621511485,0.0,0.0
20,UNKNOWN,C,1948,1063770.766633379,0.3358047098158174,0.0,1.0,0.09915773974648805,0.2362639307975769,1495323.0
200,BILL PAYMENT,D,6842,275213.6442365015,0.08591559575266113,0.0,1.0,0.01634900330121077,0.03674798458814621,396808.15625
200,BOUNCE,C,6890,1179.943396226415,0.0003867702702191626,0.0,0.1790861040353775,1.63862857975343e-05,0.0,0.0
200,CHARGES,D,6842,1712.445429954916,0.001178029647631957,0.0,1.0,0.000604408218413729,0.0001739473373163491,1340.02001953125
200,EMI,D,6842,214052.2967282379,0.06440249500064248,0.0,0.9947338700294495,0.01024170231746723,0.01377133373171091,321036.0
200,FOREX,C,6890,7548.959673132122,0.001898186026951043,0.0,0.5671984553337097,0.0003275916028457142,0.0,0.0
200,REMITTANCE,C,6890,11796.07770563798,0.003368347480725165,0.0,0.6455517411231995,0.0007396253961184445,0.0,0.0
200,SA INTEREST,C,6890,8160.59523033286,0.002494389582022591,0.0,0.1157879307866096,2.307969726931368e-05,0.001112033845856786,5381.0
200,TAX,D,6842,8289.98609751406,0.002344332396038805,0.0,0.754466712474823,0.0003706625258700346,0.0,0.0
200,UNKNOWN,C,6890,1260767.874498273,0.3498476239159574,0.0,1.0,0.1040180615412695,0.2459767162799835,1807758.0
300,,D,1363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,BOUNCE,D,1363,5649.308363894199,0.001010316677264971,0.0,0.334315687417984,0.0001778494763870909,0.0,0.0
300,CHARITY,D,1363,74.22010271460015,1.789457622935322e-05,0.0,0.007588288281112909,7.163656214860512e-08,0.0,0.0
300,CLOSING,C,1378,559.1374238433616,9.462975620947111e-05,0.0,0.04003071412444115,2.335068690194342e-06,0.0,0.0
300,HOLD FUND,D,1363,107.8780332188876,2.650002148125378e-05,0.0,0.01413508504629135,2.916849119613199e-07,0.0,0.0
